-4.18495601767273,-1.73205080756888
-4.18495601767273,0
-4.18495601767273,1.73205080756888
-2.86127957605706,0
-1.73205080756888,-4.18495601767273
-1.73205080756888,-1.73205080756888
-1.73205080756888,-0.741095349994541
-1.73205080756888,0
-1.73205080756888,0.741095349994541
-1.73205080756888,1.73205080756888
-1.73205080756888,4.18495601767273
-0.741095349994541,-1.73205080756888
-0.741095349994541,0
-0.741095349994541,1.73205080756888
0,-4.18495601767273
0,-2.86127957605706
0,-1.73205080756888
0,-0.741095349994541
0,0
0,0.741095349994541
0,1.73205080756888
0,2.86127957605706
0,4.18495601767273
0.741095349994541,-1.73205080756888
0.741095349994541,0
0.741095349994541,1.73205080756888
1.73205080756888,-4.18495601767273
1.73205080756888,-1.73205080756888
1.73205080756888,-0.741095349994541
1.73205080756888,0
1.73205080756888,0.741095349994541
1.73205080756888,1.73205080756888
1.73205080756888,4.18495601767273
2.86127957605706,0
4.18495601767273,-1.73205080756888
4.18495601767273,0
4.18495601767273,1.73205080756888
